PolyFID,Owner,X,Y,burn50,rx_cat3,zmin_d_a,zmin_di,zm_mcov,zm_ccov,Hectares,zmin_drd,prop_timb,Prop_no_b,zmin_dr,zmin_ddv,year
1692,Croatan National Forest,809928.5282,131471.7143,0,4,6.388591308,7.362662597,21.677177,41.56187,55.55227,0.03,0.247875,0.994738,0.03,0.03,2005
1692,Croatan National Forest,809928.5282,131471.7143,0,4,6.388591308,7.362662597,21.677177,41.56187,55.55227,0.03,0.247875,0.994738,0.03,0.03,2006
1692,Croatan National Forest,809928.5282,131471.7143,1,4,6.388591308,7.362662597,21.677177,41.56187,55.55227,0.03,0.247875,0.994738,0.03,0.03,2007
1693,Croatan National Forest,809137.7966,131652.6172,0,4,6.480347167,7.482579589,12.377969,41.310234,31.101933,0,0.3675,1,0.03,0.362491394,2004
1693,Croatan National Forest,809137.7966,131652.6172,0,4,6.480347167,7.482579589,12.377969,41.310234,31.101933,0,0.3675,1,0.03,0.362491394,2005
1693,Croatan National Forest,809137.7966,131652.6172,0,4,6.480347167,7.482579589,12.377969,41.310234,31.101933,0,0.3675,1,0.03,0.362491394,2006
1693,Croatan National Forest,809137.7966,131652.6172,0,4,6.480347167,7.482579589,12.377969,41.310234,31.101933,0,0.3675,1,0.03,0.362491394,2007
1697,Croatan National Forest,797062.8318,128264.4248,0,2,0,1.913426269,12.973498,40.866176,168.409608,0,0.460128,0,0,0.06,2004
1697,Croatan National Forest,797062.8318,128264.4248,0,2,0,1.913426269,12.973498,40.866176,168.409608,0,0.460128,0,0,0.06,2005
1697,Croatan National Forest,797062.8318,128264.4248,0,3,0,1.913426269,12.973498,40.866176,168.409608,0,0.460128,0,0,0.06,2006
1697,Croatan National Forest,797062.8318,128264.4248,0,3,0,1.913426269,12.973498,40.866176,168.409608,0,0.460128,0,0,0.06,2007
1699,Croatan National Forest,799490.7992,127140.1735,1,2,1.650817993,0.740945312,11.394622,35.51649,18.251,0,0.192318,0,0,0,2004
1699,Croatan National Forest,799490.7992,127140.1735,0,1,1.650817993,0.740945312,11.394622,35.51649,18.251,0,0.192318,0,0,0,2005
1699,Croatan National Forest,799490.7992,127140.1735,0,2,1.650817993,0.740945312,11.394622,35.51649,18.251,0,0.192318,0,0,0,2006
1699,Croatan National Forest,799490.7992,127140.1735,0,2,1.650817993,0.740945312,11.394622,35.51649,18.251,0,0.192318,0,0,0,2007
1700,Croatan National Forest,799373.4918,125424.6439,1,2,1.337946166,0,16.622144,42.132164,390.360171,0,0.222487,0,0,0,2004
1700,Croatan National Forest,799373.4918,125424.6439,0,1,1.337946166,0,16.622144,42.132164,390.360171,0,0.222487,0,0,0,2005
1700,Croatan National Forest,799373.4918,125424.6439,1,2,1.337946166,0,16.622144,42.132164,390.360171,0,0.222487,0,0,0,2006
1700,Croatan National Forest,799373.4918,125424.6439,0,1,1.337946166,0,16.622144,42.132164,390.360171,0,0.222487,0,0,0,2007
1701,Croatan National Forest,810588.9964,125881.4552,0,2,0.469574279,1.52970581,13.333427,44.239711,137.858885,0,0.456335,0,0,0,2004
1701,Croatan National Forest,810588.9964,125881.4552,1,3,0.469574279,1.52970581,13.333427,44.239711,137.858885,0,0.456335,0,0,0,2005
1701,Croatan National Forest,810588.9964,125881.4552,0,1,0.469574279,1.52970581,13.333427,44.239711,137.858885,0,0.456335,0,0,0,2006
1701,Croatan National Forest,810588.9964,125881.4552,0,2,0.469574279,1.52970581,13.333427,44.239711,137.858885,0,0.456335,0,0,0,2007
1702,Croatan National Forest,812072.1599,125456.3327,0,4,0.22847319,0.553172668,10.845042,46.679183,133.756349,0,0.553767,1,0.03,0,2004
1702,Croatan National Forest,812072.1599,125456.3327,1,4,0.22847319,0.553172668,10.845042,46.679183,133.756349,0,0.553767,1,0.03,0,2005
1702,Croatan National Forest,812072.1599,125456.3327,0,1,0.22847319,0.553172668,10.845042,46.679183,133.756349,0,0.553767,0,0,0,2006
1702,Croatan National Forest,812072.1599,125456.3327,0,2,0.22847319,0.553172668,10.845042,46.679183,133.756349,0,0.553767,0,0,0,2007
1704,Croatan National Forest,779026.1811,123456.2702,0,2,1.376735229,6.43659082,24.094619,44.377323,234.86997,1.098589965,0.700855,0,0,1.087060302,2004
1704,Croatan National Forest,779026.1811,123456.2702,0,3,1.376735229,6.43659082,24.094619,44.377323,234.86997,1.098589965,0.700855,0,0,1.087060302,2005
1704,Croatan National Forest,779026.1811,123456.2702,0,3,1.376735229,6.43659082,24.094619,44.377323,234.86997,1.098589965,0.700855,0,0.03,1.087060302,2006
1704,Croatan National Forest,779026.1811,123456.2702,0,4,1.376735229,6.43659082,24.094619,44.377323,234.86997,1.098589965,0.700855,0,0.03,1.087060302,2007
1705,Croatan National Forest,780735.7948,123652.7874,0,4,2.010223876,6.280612792,12.341321,35.455497,34.17098,3.118990234,0.052676,0,0.03,3.057351806,2004
1705,Croatan National Forest,780735.7948,123652.7874,0,4,2.010223876,6.280612792,12.341321,35.455497,34.17098,3.118990234,0.052676,0,0.03,3.057351806,2005
1705,Croatan National Forest,780735.7948,123652.7874,0,4,2.010223876,6.280612792,12.341321,35.455497,34.17098,3.118990234,0.052676,0,0.03,3.057351806,2006
1705,Croatan National Forest,780735.7948,123652.7874,0,4,2.010223876,6.280612792,12.341321,35.455497,34.17098,3.118990234,0.052676,0,0.03,3.057351806,2007
1706,Croatan National Forest,780957.7997,122428.7337,1,2,1.481890625,4.647676757,15.444887,35.251296,128.725908,2.258782958,0.492208,0,0,2.254994384,2004
1706,Croatan National Forest,780957.7997,122428.7337,0,1,1.481890625,4.647676757,15.444887,35.251296,128.725908,2.258782958,0.492208,0,0,2.254994384,2005
1706,Croatan National Forest,780957.7997,122428.7337,0,2,1.481890625,4.647676757,15.444887,35.251296,128.725908,2.258782958,0.492208,0,0,2.254994384,2006
1706,Croatan National Forest,780957.7997,122428.7337,1,2,1.481890625,4.647676757,15.444887,35.251296,128.725908,2.258782958,0.492208,0,0,2.254994384,2007
1707,Croatan National Forest,780144.4035,119476.2294,1,2,0.349857116,2.843835449,13.93398,37.312019,461.0351,0,0.166517,0.001756,0,0,2004
1707,Croatan National Forest,780144.4035,119476.2294,0,1,0.349857116,2.843835449,13.93398,37.312019,461.0351,0,0.166517,0.001756,0,0,2005
1707,Croatan National Forest,780144.4035,119476.2294,0,2,0.349857116,2.843835449,13.93398,37.312019,461.0351,0,0.166517,0.001756,0,0,2006
1707,Croatan National Forest,780144.4035,119476.2294,1,2,0.349857116,2.843835449,13.93398,37.312019,461.0351,0,0.166517,0.001756,0,0,2007
1708,Croatan National Forest,777174.1718,120722.1393,1,2,0.18,5.650601562,27.375314,35.702922,208.648139,0,0.022861,0,0,0,2004
1708,Croatan National Forest,777174.1718,120722.1393,0,1,0.18,5.650601562,27.375314,35.702922,208.648139,0,0.022861,0,0,0,2005
1708,Croatan National Forest,777174.1718,120722.1393,0,2,0.18,5.650601562,27.375314,35.702922,208.648139,0,0.022861,0,0,0,2006
1708,Croatan National Forest,777174.1718,120722.1393,1,2,0.18,5.650601562,27.375314,35.702922,208.648139,0,0.022861,0,0,0,2007
1711,Croatan National Forest,782833.4787,119309.6646,1,2,1.793237304,1.384232666,21.042074,42.416229,184.594211,0.212132034,0.20916,0,0,0.03,2004
1711,Croatan National Forest,782833.4787,119309.6646,0,1,1.793237304,1.384232666,21.042074,42.416229,184.594211,0.212132034,0.20916,0,0,0.03,2005
1711,Croatan National Forest,782833.4787,119309.6646,0,2,1.793237304,1.384232666,21.042074,42.416229,184.594211,0.212132034,0.20916,0,0,0.03,2006
1711,Croatan National Forest,782833.4787,119309.6646,1,2,1.793237304,1.384232666,21.042074,42.416229,184.594211,0.212132034,0.20916,0,0,0.03,2007
1713,Croatan National Forest,783330.9118,118666.0396,0,1,0.540832702,0.247386337,18.379447,39.000301,167.565307,0.22847319,0.172947,0,0,0,2004
1713,Croatan National Forest,783330.9118,118666.0396,0,2,0.540832702,0.247386337,18.379447,39.000301,167.565307,0.22847319,0.172947,0,0,0,2005
1713,Croatan National Forest,783330.9118,118666.0396,0,2,0.540832702,0.247386337,18.379447,39.000301,167.565307,0.22847319,0.172947,0,0,0,2006
1713,Croatan National Forest,783330.9118,118666.0396,1,3,0.540832702,0.247386337,18.379447,39.000301,167.565307,0.22847319,0.172947,0,0,0,2007
1717,Croatan National Forest,778710.4349,117841.6386,0,1,1.706575561,4.452246582,15.944904,27.160366,133.363926,0.789176757,0.051963,0,0,0.834086303,2004
1717,Croatan National Forest,778710.4349,117841.6386,0,2,1.706575561,4.452246582,15.944904,27.160366,133.363926,0.789176757,0.051963,0,0,0.834086303,2005
1717,Croatan National Forest,778710.4349,117841.6386,1,2,1.706575561,4.452246582,15.944904,27.160366,133.363926,0.789176757,0.051963,0,0,0.834086303,2006
1717,Croatan National Forest,778710.4349,117841.6386,0,1,1.706575561,4.452246582,15.944904,27.160366,133.363926,0.789176757,0.051963,0,0,0.834086303,2007
1718,Croatan National Forest,798013.6249,118444.1349,0,2,0.735459045,1.065316894,20.781372,38.721698,25.641382,0,0.361524,0,0,0.09,2004
1718,Croatan National Forest,798013.6249,118444.1349,1,3,0.735459045,1.065316894,20.781372,38.721698,25.641382,0,0.361524,0,0,0.09,2005
1718,Croatan National Forest,798013.6249,118444.1349,0,1,0.735459045,1.065316894,20.781372,38.721698,25.641382,0,0.361524,0,0,0.09,2006
1718,Croatan National Forest,798013.6249,118444.1349,0,2,0.735459045,1.065316894,20.781372,38.721698,25.641382,0,0.361524,0,0,0.09,2007
1719,Croatan National Forest,779677.512,118055.0603,0,1,2.124076171,3.631115478,27.469419,34.569454,54.089215,0.371079498,0.084859,0,0,0.457930114,2004
1719,Croatan National Forest,779677.512,118055.0603,0,2,2.124076171,3.631115478,27.469419,34.569454,54.089215,0.371079498,0.084859,0,0,0.457930114,2005
1719,Croatan National Forest,779677.512,118055.0603,1,2,2.124076171,3.631115478,27.469419,34.569454,54.089215,0.371079498,0.084859,0,0,0.457930114,2006
1719,Croatan National Forest,779677.512,118055.0603,0,1,2.124076171,3.631115478,27.469419,34.569454,54.089215,0.371079498,0.084859,0,0,0.457930114,2007
1720,Croatan National Forest,796431.1136,117630.544,0,2,0,0,10.592346,32.1529,81.609842,0.979489685,0.018747,0,0,1.082081298,2004
1720,Croatan National Forest,796431.1136,117630.544,0,3,0,0,10.592346,32.1529,81.609842,0.979489685,0.018747,0,0,1.082081298,2005
1720,Croatan National Forest,796431.1136,117630.544,0,3,0,0,10.592346,32.1529,81.609842,0.979489685,0.018747,0,0.03,1.082081298,2006
1720,Croatan National Forest,796431.1136,117630.544,0,4,0,0,10.592346,32.1529,81.609842,0.979489685,0.018747,0,0.03,1.082081298,2007
1721,Croatan National Forest,797495.1351,116360.8003,0,2,0.042426406,0,18.200967,42.097362,240.515186,0,0.413861,0,0,0,2004
1721,Croatan National Forest,797495.1351,116360.8003,0,3,0.042426406,0,18.200967,42.097362,240.515186,0,0.413861,0,0,0,2005
1721,Croatan National Forest,797495.1351,116360.8003,0,3,0.042426406,0,18.200967,42.097362,240.515186,0,0.413861,0,0.03,0,2006
1721,Croatan National Forest,797495.1351,116360.8003,0,4,0.042426406,0,18.200967,42.097362,240.515186,0,0.413861,0,0.03,0,2007
1722,Croatan National Forest,800752.5622,115181.4744,0,2,0,2.805280761,25.3588,27.500688,423.124983,0,0.033394,0,0,0,2004
1722,Croatan National Forest,800752.5622,115181.4744,1,1,0,2.805280761,25.3588,27.500688,423.124983,0,0.033394,0,0,0,2005
1722,Croatan National Forest,800752.5622,115181.4744,0,1,0,2.805280761,25.3588,27.500688,423.124983,0,0.033394,0,0,0,2006
1722,Croatan National Forest,800752.5622,115181.4744,0,2,0,2.805280761,25.3588,27.500688,423.124983,0,0.033394,0,0,0,2007
1723,Croatan National Forest,781155.5668,116703.797,0,4,3.160838378,2.577207763,25.327358,37.358436,6.907671,0,0.403899,0.990203,0.03,0.03,2004
1723,Croatan National Forest,781155.5668,116703.797,0,4,3.160838378,2.577207763,25.327358,37.358436,6.907671,0,0.403899,0.990203,0.03,0.03,2005
1723,Croatan National Forest,781155.5668,116703.797,0,4,3.160838378,2.577207763,25.327358,37.358436,6.907671,0,0.403899,0.990203,0.03,0.03,2006
1723,Croatan National Forest,781155.5668,116703.797,0,4,3.160838378,2.577207763,25.327358,37.358436,6.907671,0,0.403899,0.990203,0.03,0.03,2007
1724,Croatan National Forest,781716.6091,116151.9937,0,1,2.502259033,2.1420083,15.14359,37.296375,104.599814,0,0.280497,0,0,0,2004
1724,Croatan National Forest,781716.6091,116151.9937,0,2,2.502259033,2.1420083,15.14359,37.296375,104.599814,0,0.280497,0,0,0,2005
1724,Croatan National Forest,781716.6091,116151.9937,0,2,2.502259033,2.1420083,15.14359,37.296375,104.599814,0,0.280497,0,0,0,2006
1724,Croatan National Forest,781716.6091,116151.9937,0,3,2.502259033,2.1420083,15.14359,37.296375,104.599814,0,0.280497,0,0,0,2007
1725,Croatan National Forest,798928.3482,116106.0223,0,4,0.979489685,2.492889892,24.142839,43.12685,12.661656,0,0.049756,1,0.03,0,2004
1725,Croatan National Forest,798928.3482,116106.0223,0,4,0.979489685,2.492889892,24.142839,43.12685,12.661656,0,0.049756,1,0.03,0,2005
1725,Croatan National Forest,798928.3482,116106.0223,0,4,0.979489685,2.492889892,24.142839,43.12685,12.661656,0,0.049756,1,0.03,0,2006
1725,Croatan National Forest,798928.3482,116106.0223,0,4,0.979489685,2.492889892,24.142839,43.12685,12.661656,0,0.049756,1,0.03,0,2007
1726,Croatan National Forest,803525.4757,115320.9624,0,2,0.28460498,6.521050292,21.135021,29.455478,111.919362,0.134164077,0.048248,0,0,0.09,2004
1726,Croatan National Forest,803525.4757,115320.9624,1,3,0.28460498,6.521050292,21.135021,29.455478,111.919362,0.134164077,0.048248,0,0,0.09,2005
1726,Croatan National Forest,803525.4757,115320.9624,0,1,0.28460498,6.521050292,21.135021,29.455478,111.919362,0.134164077,0.048248,0,0,0.09,2006
1726,Croatan National Forest,803525.4757,115320.9624,0,2,0.28460498,6.521050292,21.135021,29.455478,111.919362,0.134164077,0.048248,0,0,0.09,2007
1727,Croatan National Forest,796959.0294,115045.8711,0,4,0.305941162,0.648999206,27.05554,39.452342,120.449906,0.12,0.203237,0,0.03,0.241867736,2004
1727,Croatan National Forest,796959.0294,115045.8711,0,4,0.305941162,0.648999206,27.05554,39.452342,120.449906,0.12,0.203237,0,0.03,0.241867736,2005
1727,Croatan National Forest,796959.0294,115045.8711,0,4,0.305941162,0.648999206,27.05554,39.452342,120.449906,0.12,0.203237,0,0.03,0.241867736,2006
1727,Croatan National Forest,796959.0294,115045.8711,0,4,0.305941162,0.648999206,27.05554,39.452342,120.449906,0.12,0.203237,0,0.03,0.241867736,2007
1728,Croatan National Forest,803844.6666,114248.371,0,3,0,6.963231933,28.243761,34.857185,196.16004,0,0.078456,0,0,0,2004
1728,Croatan National Forest,803844.6666,114248.371,1,3,0,6.963231933,28.243761,34.857185,196.16004,0,0.078456,0,0.03,0,2005
1728,Croatan National Forest,803844.6666,114248.371,1,1,0,6.963231933,28.243761,34.857185,196.16004,0,0.078456,0,0,0,2006
1728,Croatan National Forest,803844.6666,114248.371,0,1,0,6.963231933,28.243761,34.857185,196.16004,0,0.078456,0,0,0,2007
1732,Croatan National Forest,791446.2626,109332.9872,0,1,0,2.291418701,22.474327,31.418212,287.87389,0,0.021884,0.037516,0,0.06,2004
1732,Croatan National Forest,791446.2626,109332.9872,0,1,0,2.291418701,22.474327,31.418212,287.87389,0,0.021884,0.037516,0,0.06,2005
1732,Croatan National Forest,791446.2626,109332.9872,0,2,0,2.291418701,22.474327,31.418212,287.87389,0,0.021884,0.037516,0,0.06,2006
1732,Croatan National Forest,791446.2626,109332.9872,1,2,0,2.291418701,22.474327,31.418212,287.87389,0,0.021884,0.037516,0,0.06,2007
1733,Croatan National Forest,794294.817,109396.2317,1,2,0,3.669945556,15.529863,27.381084,41.034599,0,0.103083,0,0,0,2004
1733,Croatan National Forest,794294.817,109396.2317,0,1,0,3.669945556,15.529863,27.381084,41.034599,0,0.103083,0,0,0,2005
1733,Croatan National Forest,794294.817,109396.2317,0,2,0,3.669945556,15.529863,27.381084,41.034599,0,0.103083,0,0,0,2006
1733,Croatan National Forest,794294.817,109396.2317,0,2,0,3.669945556,15.529863,27.381084,41.034599,0,0.103083,0,0,0,2007
1734,Croatan National Forest,793812.4639,109336.0841,1,4,0.268328155,3.434312255,21.782266,35.423648,27.641347,0.03,0.013024,0.996333,0.03,0.03,2004
1734,Croatan National Forest,793812.4639,109336.0841,0,1,0.268328155,3.434312255,21.782266,35.423648,27.641347,0.03,0.013024,0,0,0.03,2005
1734,Croatan National Forest,793812.4639,109336.0841,0,2,0.268328155,3.434312255,21.782266,35.423648,27.641347,0.03,0.013024,0,0,0.03,2006
1734,Croatan National Forest,793812.4639,109336.0841,0,2,0.268328155,3.434312255,21.782266,35.423648,27.641347,0.03,0.013024,0,0,0.03,2007
1736,Croatan National Forest,786887.2417,142117.015,0,2,0,10.70928613,7.815833,44.731307,158.575162,0,0.418287,0,0,0.084852813,2004
1736,Croatan National Forest,786887.2417,142117.015,1,2,0,10.70928613,7.815833,44.731307,158.575162,0,0.418287,0,0,0.084852813,2005
1736,Croatan National Forest,786887.2417,142117.015,0,1,0,10.70928613,7.815833,44.731307,158.575162,0,0.418287,0,0,0.084852813,2006
1736,Croatan National Forest,786887.2417,142117.015,0,2,0,10.70928613,7.815833,44.731307,158.575162,0,0.418287,0,0,0.084852813,2007
1737,Croatan National Forest,796812.2347,138092.2456,0,4,6.806298339,11.02343848,28.820081,48.039829,165.326338,0,0.151336,1,1.358307739,0,2004
1737,Croatan National Forest,796812.2347,138092.2456,0,4,6.806298339,11.02343848,28.820081,48.039829,165.326338,0,0.151336,1,1.368539306,0,2005
1737,Croatan National Forest,796812.2347,138092.2456,0,4,6.806298339,11.02343848,28.820081,48.039829,165.326338,0,0.151336,1,1.664121337,0,2006
1737,Croatan National Forest,796812.2347,138092.2456,1,4,6.806298339,11.02343848,28.820081,48.039829,165.326338,0,0.151336,1,1.664121337,0,2007
1743,Croatan National Forest,806106.5755,130702.0015,0,4,6.852160156,7.625077148,18.92192,43.50336,189.407968,0.483735473,0.183889,0,0.108166542,0.51,2004
1743,Croatan National Forest,806106.5755,130702.0015,0,4,6.852160156,7.625077148,18.92192,43.50336,189.407968,0.483735473,0.183889,0,0.108166542,0.51,2005
1743,Croatan National Forest,806106.5755,130702.0015,0,4,6.852160156,7.625077148,18.92192,43.50336,189.407968,0.483735473,0.183889,0,0.108166542,0.51,2006
1743,Croatan National Forest,806106.5755,130702.0015,0,4,6.852160156,7.625077148,18.92192,43.50336,189.407968,0.483735473,0.183889,0,0.108166542,0.51,2007
1745,Croatan National Forest,797623.0606,129557.9479,0,2,0.52392749,2.96378125,6.470018,37.444263,111.104793,0,0.166059,0,0,0.03,2004
1745,Croatan National Forest,797623.0606,129557.9479,0,3,0.52392749,2.96378125,6.470018,37.444263,111.104793,0,0.166059,0,0,0.03,2005
1745,Croatan National Forest,797623.0606,129557.9479,0,3,0.52392749,2.96378125,6.470018,37.444263,111.104793,0,0.166059,0,0.03,0.03,2006
1745,Croatan National Forest,797623.0606,129557.9479,0,4,0.52392749,2.96378125,6.470018,37.444263,111.104793,0,0.166059,0,0.03,0.03,2007
1747,Croatan National Forest,809333.9248,126432.5535,0,2,2.11473413,3.16809082,13.316998,37.561969,38.810988,0,0.19247,0,0,0.189736663,2004
1747,Croatan National Forest,809333.9248,126432.5535,1,3,2.11473413,3.16809082,13.316998,37.561969,38.810988,0,0.19247,0,0,0.189736663,2005
1747,Croatan National Forest,809333.9248,126432.5535,0,1,2.11473413,3.16809082,13.316998,37.561969,38.810988,0,0.19247,0,0,0.189736663,2006
1747,Croatan National Forest,809333.9248,126432.5535,0,2,2.11473413,3.16809082,13.316998,37.561969,38.810988,0,0.19247,0,0,0.189736663,2007
1748,Croatan National Forest,808378.0749,126734.3827,0,4,3.025392578,4.029950439,7.002008,41.373775,13.63906,0,0.329935,1,0.189736663,0,2004
1748,Croatan National Forest,808378.0749,126734.3827,0,4,3.025392578,4.029950439,7.002008,41.373775,13.63906,0,0.329935,1,0.189736663,0,2005
1748,Croatan National Forest,808378.0749,126734.3827,0,4,3.025392578,4.029950439,7.002008,41.373775,13.63906,0,0.329935,1,0.189736663,0,2006
1748,Croatan National Forest,808378.0749,126734.3827,0,4,3.025392578,4.029950439,7.002008,41.373775,13.63906,0,0.329935,1,0.189736663,0,2007
1753,Croatan National Forest,778950.1053,122323.0918,0,1,0.03,5.685296875,7.467677,37.996685,355.021229,0,0.337163,0,0,0,2004
1753,Croatan National Forest,778950.1053,122323.0918,0,2,0.03,5.685296875,7.467677,37.996685,355.021229,0,0.337163,0,0,0,2005
1753,Croatan National Forest,778950.1053,122323.0918,1,2,0.03,5.685296875,7.467677,37.996685,355.021229,0,0.337163,0,0,0,2006
1753,Croatan National Forest,778950.1053,122323.0918,0,1,0.03,5.685296875,7.467677,37.996685,355.021229,0,0.337163,0,0,0,2007
1756,Croatan National Forest,782916.3146,114585.1697,0,4,2.379663818,2.138434082,23.915611,40.212066,172.1612,0,0.403052,0.997437,0.03,0.03,2004
1756,Croatan National Forest,782916.3146,114585.1697,0,4,2.379663818,2.138434082,23.915611,40.212066,172.1612,0,0.403052,0.997437,0.03,0.03,2005
